payment_id,customer_id,amount_inr,currency,payment_method,payment_status,failure_reason,previous_successes,previous_failures,retry_count,customer_ltv_inr,subscription_status,recovered,outcome
pay_008480,cust_94265,4501.44,INR,wallet,failed,bank_declined,4,2,0,24772.7,active,0,failed_unrecovered
pay_008481,cust_29740,3090.63,INR,upi,failed,card_expired,3,0,1,13563.37,active,1,failed_recovered
pay_008482,cust_34929,928.46,INR,upi,failed,unknown,5,1,1,6330.25,none,0,failed_unrecovered
pay_008483,cust_63382,641.05,INR,wallet,failed,authentication_failure,3,1,1,4915.29,active,0,failed_unrecovered
pay_008484,cust_99462,857.66,INR,wallet,failed,network_timeout,4,1,0,5515.98,active,1,failed_recovered
pay_008485,cust_32701,1722.0,INR,card,failed,bank_declined,3,0,2,12763.63,halted,1,failed_recovered
pay_008486,cust_25552,586.45,INR,card,failed,bank_declined,3,2,2,2435.44,pending,0,failed_unrecovered
pay_008487,cust_18455,1953.19,INR,upi,failed,insufficient_balance,3,0,0,12403.26,active,0,failed_unrecovered
pay_008488,cust_52679,1602.41,INR,card,failed,card_expired,3,4,3,10127.02,pending,0,failed_unrecovered
pay_008489,cust_83744,182.6,INR,upi,failed,authentication_failure,4,1,0,1585.66,pending,1,failed_recovered
pay_008490,cust_14343,507.75,INR,upi,failed,bank_declined,7,1,0,4340.45,pending,0,failed_unrecovered
pay_008491,cust_55323,134.07,INR,netbanking,failed,authentication_failure,4,1,2,1076.26,none,1,failed_recovered
pay_008492,cust_80140,1320.85,INR,upi,failed,insufficient_balance,0,0,2,5489.17,active,0,failed_unrecovered
pay_008493,cust_74195,4732.24,INR,card,failed,bank_declined,4,0,0,33584.36,pending,0,failed_unrecovered
pay_008494,cust_97771,328.31,INR,wallet,failed,network_timeout,5,2,1,2266.88,active,0,failed_unrecovered
pay_008495,cust_81297,547.57,INR,upi,failed,bank_declined,5,0,0,4036.8,pending,1,failed_recovered
pay_008496,cust_35986,1553.36,INR,wallet,failed,authentication_failure,6,1,1,14199.56,halted,0,failed_unrecovered
pay_008497,cust_64281,691.02,INR,wallet,failed,unknown,5,0,3,5504.04,active,1,failed_recovered
pay_008498,cust_88614,687.96,INR,card,failed,insufficient_balance,4,2,0,5366.09,pending,0,failed_unrecovered
pay_008499,cust_76856,2930.64,INR,upi,failed,insufficient_balance,4,4,0,17656.0,active,1,failed_recovered
pay_008500,cust_87462,1153.02,INR,upi,failed,insufficient_balance,4,0,2,7132.44,active,0,failed_unrecovered
pay_008501,cust_10659,472.24,INR,card,failed,network_timeout,8,2,3,5959.51,pending,0,failed_unrecovered
pay_008502,cust_49159,274.95,INR,upi,failed,card_expired,3,2,0,1915.24,pending,1,failed_recovered
pay_008503,cust_19587,13135.96,INR,upi,failed,network_timeout,4,1,3,84347.42,active,0,failed_unrecovered
pay_008504,cust_13925,4969.23,INR,wallet,failed,card_expired,6,1,1,49116.71,none,0,failed_unrecovered
pay_008505,cust_98960,1198.79,INR,upi,failed,bank_declined,8,0,2,10913.53,active,0,failed_unrecovered
pay_008506,cust_74476,1948.11,INR,card,failed,network_timeout,4,0,0,12500.23,active,0,failed_unrecovered
pay_008507,cust_67121,1159.64,INR,upi,failed,bank_declined,6,0,3,8778.78,active,0,failed_unrecovered
pay_008508,cust_23671,2849.65,INR,card,failed,bank_declined,8,0,0,28957.03,active,1,failed_recovered
pay_008509,cust_32777,834.43,INR,netbanking,failed,insufficient_balance,7,0,2,8560.34,active,0,failed_unrecovered
pay_008510,cust_66508,1103.99,INR,upi,failed,bank_declined,5,1,0,9469.68,halted,0,failed_unrecovered
pay_008511,cust_11898,2711.89,INR,upi,failed,bank_declined,8,0,0,34868.58,pending,0,failed_unrecovered
pay_008512,cust_55577,6660.93,INR,card,failed,bank_declined,6,2,0,62846.8,pending,1,failed_recovered
pay_008513,cust_32238,3508.05,INR,card,failed,unknown,3,1,2,18176.75,none,1,failed_recovered
pay_008514,cust_65752,5464.7,INR,card,failed,unknown,7,0,0,60850.55,active,1,failed_recovered
pay_008515,cust_11865,1358.81,INR,upi,failed,authentication_failure,3,1,1,7547.55,active,0,failed_unrecovered
pay_008516,cust_84751,1027.45,INR,upi,failed,card_expired,5,1,2,6660.2,active,0,failed_unrecovered
pay_008517,cust_96935,314.5,INR,wallet,failed,network_timeout,2,2,0,1706.87,active,1,failed_recovered
pay_008518,cust_85638,1920.84,INR,wallet,failed,card_expired,5,2,1,15713.76,pending,0,failed_unrecovered
pay_008519,cust_70247,2531.8,INR,card,failed,insufficient_balance,4,1,0,12953.22,active,1,failed_recovered
pay_008520,cust_30832,1374.08,INR,netbanking,failed,card_expired,4,0,0,7926.39,pending,0,failed_unrecovered
pay_008521,cust_73490,894.72,INR,card,failed,insufficient_balance,2,2,0,3195.37,pending,0,failed_unrecovered
pay_008522,cust_72683,5511.57,INR,card,failed,card_expired,5,2,2,42644.26,halted,0,failed_unrecovered
pay_008523,cust_17362,3178.5,INR,upi,failed,bank_declined,4,1,3,28541.39,halted,0,failed_unrecovered
pay_008524,cust_98534,5866.92,INR,card,failed,unknown,9,0,1,76394.93,active,0,failed_unrecovered
pay_008525,cust_39278,763.05,INR,card,failed,card_expired,6,0,1,6288.45,active,0,failed_unrecovered
pay_008526,cust_78469,951.59,INR,upi,failed,unknown,6,1,0,10280.07,pending,0,failed_unrecovered
pay_008527,cust_71827,5315.6,INR,card,failed,insufficient_balance,4,1,1,37873.86,active,0,failed_unrecovered
pay_008528,cust_20257,1724.91,INR,card,failed,insufficient_balance,10,2,0,24795.16,active,1,failed_recovered
pay_008529,cust_55041,1078.52,INR,card,failed,bank_declined,3,1,0,8561.66,pending,0,failed_unrecovered
pay_008530,cust_34538,1148.23,INR,card,failed,network_timeout,5,1,1,10605.53,active,1,failed_recovered
pay_008531,cust_39767,1782.14,INR,netbanking,failed,insufficient_balance,4,1,1,14814.47,halted,1,failed_recovered
pay_008532,cust_92805,4439.06,INR,upi,failed,insufficient_balance,8,2,1,56824.11,active,0,failed_unrecovered
pay_008533,cust_54879,1557.88,INR,card,failed,bank_declined,10,0,0,18483.62,none,1,failed_recovered
pay_008534,cust_33826,3666.61,INR,card,failed,card_expired,5,3,1,34462.73,halted,0,failed_unrecovered
pay_008535,cust_65540,2741.28,INR,card,failed,network_timeout,4,2,0,15590.17,active,0,failed_unrecovered
pay_008536,cust_83735,816.51,INR,upi,failed,bank_declined,6,0,2,7530.59,pending,1,failed_recovered
pay_008537,cust_78885,815.93,INR,upi,failed,insufficient_balance,9,0,0,8507.23,pending,1,failed_recovered
pay_008538,cust_95957,1200.27,INR,netbanking,failed,authentication_failure,3,0,1,6409.09,halted,1,failed_recovered
pay_008539,cust_84093,540.44,INR,card,failed,card_expired,3,1,2,2478.7,pending,0,failed_unrecovered
pay_008540,cust_72014,1133.22,INR,netbanking,failed,network_timeout,5,0,0,10575.78,pending,1,failed_recovered
pay_008541,cust_78155,7027.82,INR,card,failed,authentication_failure,5,1,1,59326.13,active,0,failed_unrecovered
pay_008542,cust_34052,1749.86,INR,card,failed,unknown,3,3,0,8383.88,active,0,failed_unrecovered
pay_008543,cust_13598,903.01,INR,netbanking,failed,bank_declined,3,0,0,6700.4,none,0,failed_unrecovered
pay_008544,cust_72691,10094.16,INR,card,failed,bank_declined,7,0,0,106689.07,active,1,failed_recovered
pay_008545,cust_75815,778.98,INR,upi,failed,card_expired,1,1,0,1797.32,active,0,failed_unrecovered
pay_008546,cust_79321,757.37,INR,card,failed,network_timeout,3,1,2,3988.09,active,1,failed_recovered
pay_008547,cust_78481,5442.96,INR,netbanking,failed,bank_declined,6,4,0,40975.02,none,0,failed_unrecovered
pay_008548,cust_75985,3264.06,INR,upi,failed,bank_declined,4,4,4,17517.96,pending,0,failed_unrecovered
pay_008549,cust_79918,1601.17,INR,upi,failed,authentication_failure,4,1,0,12366.36,halted,1,failed_recovered
pay_008550,cust_89200,3805.72,INR,upi,failed,insufficient_balance,4,0,2,21011.66,none,1,failed_recovered
pay_008551,cust_37929,2359.21,INR,netbanking,failed,authentication_failure,1,0,0,6108.97,none,0,failed_unrecovered
pay_008552,cust_66135,618.92,INR,upi,failed,authentication_failure,6,1,2,6263.04,pending,0,failed_unrecovered
pay_008553,cust_83428,208.04,INR,card,failed,bank_declined,4,2,1,1807.81,active,1,failed_recovered
pay_008554,cust_28668,1080.23,INR,upi,failed,bank_declined,2,2,1,4377.81,active,0,failed_unrecovered
pay_008555,cust_69874,4778.94,INR,upi,failed,card_expired,7,3,0,56364.74,pending,0,failed_unrecovered
pay_008556,cust_19755,1224.05,INR,card,failed,unknown,6,0,2,9940.74,active,0,failed_unrecovered
pay_008557,cust_95771,2723.38,INR,upi,failed,insufficient_balance,6,0,1,23032.05,pending,1,failed_recovered
pay_008558,cust_59618,2125.11,INR,card,failed,bank_declined,5,0,3,18282.81,pending,0,failed_unrecovered
pay_008559,cust_35400,392.05,INR,card,failed,network_timeout,4,2,0,3122.2,pending,0,failed_unrecovered
pay_008560,cust_41580,1248.61,INR,netbanking,failed,unknown,5,0,2,12423.25,active,0,failed_unrecovered
pay_008561,cust_33475,2486.26,INR,upi,failed,authentication_failure,8,0,2,30032.78,active,0,failed_unrecovered
pay_008562,cust_26138,886.35,INR,netbanking,failed,network_timeout,6,1,0,7765.62,halted,1,failed_recovered
pay_008563,cust_30997,1298.88,INR,card,failed,insufficient_balance,6,2,1,9653.66,active,0,failed_unrecovered
pay_008564,cust_32952,2560.9,INR,netbanking,failed,card_expired,4,1,1,19217.8,pending,0,failed_unrecovered
pay_008565,cust_58416,1921.59,INR,card,failed,insufficient_balance,4,1,0,16077.34,pending,1,failed_recovered
pay_008566,cust_67399,4618.2,INR,card,failed,authentication_failure,5,1,0,43081.54,none,0,failed_unrecovered
pay_008567,cust_19869,2542.35,INR,netbanking,failed,network_timeout,3,3,2,17462.34,none,0,failed_unrecovered
pay_008568,cust_48407,761.49,INR,netbanking,failed,network_timeout,6,3,1,7634.74,pending,0,failed_unrecovered
pay_008569,cust_97277,1171.16,INR,card,failed,network_timeout,7,1,0,9977.49,pending,0,failed_unrecovered
pay_008570,cust_52109,1833.18,INR,upi,failed,bank_declined,4,3,0,10091.03,active,0,failed_unrecovered
pay_008571,cust_71911,6003.61,INR,upi,failed,insufficient_balance,6,1,2,55906.43,pending,0,failed_unrecovered
pay_008572,cust_19500,1175.41,INR,upi,failed,card_expired,3,0,0,4994.86,halted,0,failed_unrecovered
pay_008573,cust_72232,378.51,INR,upi,failed,insufficient_balance,4,0,0,2168.24,pending,1,failed_recovered
pay_008574,cust_69912,2675.93,INR,upi,failed,network_timeout,7,1,2,29259.14,pending,1,failed_recovered
pay_008575,cust_71206,911.88,INR,netbanking,failed,insufficient_balance,2,0,1,2826.45,active,0,failed_unrecovered
pay_008576,cust_38572,566.1,INR,upi,failed,network_timeout,5,0,0,3762.64,none,0,failed_unrecovered
pay_008577,cust_61021,1830.72,INR,card,failed,network_timeout,7,1,0,20441.49,active,0,failed_unrecovered
pay_008578,cust_43881,4320.48,INR,upi,failed,bank_declined,1,1,0,24618.01,none,1,failed_recovered
pay_008579,cust_57105,1073.9,INR,upi,failed,insufficient_balance,4,2,0,6444.09,pending,0,failed_unrecovered
pay_008580,cust_18467,2814.27,INR,upi,failed,card_expired,7,0,0,28237.56,active,1,failed_recovered
pay_008581,cust_95479,3325.13,INR,upi,failed,card_expired,6,0,2,35042.95,active,0,failed_unrecovered
pay_008582,cust_97964,3670.78,INR,card,failed,network_timeout,4,1,1,30190.72,active,0,failed_unrecovered
pay_008583,cust_47643,931.22,INR,netbanking,failed,insufficient_balance,7,3,2,10631.62,none,0,failed_unrecovered
pay_008584,cust_21445,656.27,INR,upi,failed,authentication_failure,4,2,4,4127.74,none,0,failed_unrecovered
pay_008585,cust_18220,741.94,INR,card,failed,network_timeout,3,0,1,3834.41,pending,1,failed_recovered
pay_008586,cust_47557,3668.06,INR,card,failed,insufficient_balance,5,2,3,32617.66,pending,0,failed_unrecovered
pay_008587,cust_81953,3281.96,INR,netbanking,failed,network_timeout,6,0,0,29805.45,pending,0,failed_unrecovered
pay_008588,cust_69643,760.6,INR,card,failed,network_timeout,5,1,2,7208.56,pending,0,failed_unrecovered
pay_008589,cust_31383,12270.11,INR,card,failed,network_timeout,3,0,1,85574.68,pending,0,failed_unrecovered
pay_008590,cust_84910,683.22,INR,card,failed,insufficient_balance,4,0,1,4371.05,active,1,failed_recovered
pay_008591,cust_98220,4425.15,INR,netbanking,failed,insufficient_balance,5,2,0,41165.16,none,0,failed_unrecovered
pay_008592,cust_89996,7067.35,INR,upi,failed,insufficient_balance,6,2,0,75551.0,halted,0,failed_unrecovered
pay_008593,cust_30431,1986.89,INR,upi,failed,card_expired,1,2,3,4908.62,active,1,failed_recovered
pay_008594,cust_78956,900.36,INR,netbanking,failed,authentication_failure,4,0,1,6437.65,none,1,failed_recovered
pay_008595,cust_80300,918.23,INR,card,failed,network_timeout,7,1,3,9439.05,pending,1,failed_recovered
pay_008596,cust_99247,1421.77,INR,card,failed,unknown,7,2,0,11713.38,active,0,failed_unrecovered
pay_008597,cust_93119,4761.54,INR,card,failed,insufficient_balance,9,0,1,47894.19,active,0,failed_unrecovered
pay_008598,cust_60266,611.34,INR,upi,failed,insufficient_balance,2,1,0,2274.49,halted,0,failed_unrecovered
pay_008599,cust_50042,344.0,INR,card,failed,network_timeout,5,1,3,3212.55,none,0,failed_unrecovered
pay_008600,cust_40543,2493.37,INR,card,failed,card_expired,6,4,2,23841.97,none,0,failed_unrecovered
pay_008601,cust_43276,3038.12,INR,upi,failed,card_expired,4,0,3,17383.93,pending,0,failed_unrecovered
pay_008602,cust_61502,10579.93,INR,card,failed,bank_declined,6,1,0,99756.01,active,0,failed_unrecovered
pay_008603,cust_43509,518.77,INR,netbanking,failed,insufficient_balance,6,0,0,4934.25,active,0,failed_unrecovered
pay_008604,cust_72719,1594.34,INR,upi,failed,network_timeout,3,3,3,9358.03,active,0,failed_unrecovered
pay_008605,cust_31130,5121.46,INR,card,failed,card_expired,4,0,0,36366.76,none,1,failed_recovered
pay_008606,cust_15274,2006.84,INR,upi,failed,network_timeout,6,3,1,19604.15,none,0,failed_unrecovered
pay_008607,cust_74543,1509.67,INR,card,failed,authentication_failure,3,0,3,11479.85,active,0,failed_unrecovered
pay_008608,cust_31190,3664.54,INR,upi,failed,insufficient_balance,4,2,0,30889.99,halted,0,failed_unrecovered
pay_008609,cust_95273,1049.52,INR,card,failed,unknown,4,4,1,8222.5,pending,0,failed_unrecovered
pay_008610,cust_52051,3873.1,INR,netbanking,failed,bank_declined,5,2,1,36500.6,active,0,failed_unrecovered
pay_008611,cust_64229,582.5,INR,upi,failed,unknown,6,3,2,5539.21,pending,1,failed_recovered
pay_008612,cust_89225,458.54,INR,netbanking,failed,insufficient_balance,3,0,2,3210.42,none,0,failed_unrecovered
pay_008613,cust_88888,1407.14,INR,wallet,failed,bank_declined,9,0,1,19044.25,active,1,failed_recovered
pay_008614,cust_74697,179.21,INR,upi,failed,card_expired,4,0,3,1526.09,none,0,failed_unrecovered
pay_008615,cust_29772,1942.58,INR,upi,failed,authentication_failure,2,1,0,12135.02,active,0,failed_unrecovered
pay_008616,cust_20808,378.51,INR,wallet,failed,bank_declined,4,1,0,2722.61,active,0,failed_unrecovered
pay_008617,cust_80153,2320.92,INR,wallet,failed,bank_declined,2,1,1,8725.84,active,0,failed_unrecovered
pay_008618,cust_86522,2126.97,INR,upi,failed,unknown,4,2,2,17784.08,none,0,failed_unrecovered
pay_008619,cust_33481,1693.2,INR,upi,failed,card_expired,7,1,0,18683.96,pending,0,failed_unrecovered
pay_008620,cust_76499,2665.93,INR,upi,failed,insufficient_balance,6,1,0,26891.6,halted,1,failed_recovered
pay_008621,cust_23429,2163.15,INR,wallet,failed,bank_declined,7,1,1,18390.94,pending,0,failed_unrecovered
pay_008622,cust_23436,1382.77,INR,upi,failed,bank_declined,5,1,0,13033.77,pending,0,failed_unrecovered
pay_008623,cust_31323,9352.96,INR,card,failed,bank_declined,4,0,0,76622.27,none,1,failed_recovered
pay_008624,cust_60605,2564.51,INR,netbanking,failed,bank_declined,8,1,1,27150.06,pending,0,failed_unrecovered
pay_008625,cust_65119,3605.66,INR,upi,failed,unknown,4,2,0,24936.98,none,1,failed_recovered
pay_008626,cust_81267,4728.27,INR,card,failed,network_timeout,5,2,1,46420.12,active,1,failed_recovered
pay_008627,cust_80222,3284.19,INR,upi,failed,insufficient_balance,7,3,3,26848.82,pending,0,failed_unrecovered
pay_008628,cust_33016,11522.9,INR,netbanking,failed,insufficient_balance,1,1,3,29149.43,halted,0,failed_unrecovered
pay_008629,cust_78281,2090.06,INR,upi,failed,unknown,10,2,0,29818.2,none,0,failed_unrecovered
pay_008630,cust_57832,1788.76,INR,card,failed,network_timeout,6,1,0,16905.5,active,0,failed_unrecovered
pay_008631,cust_36214,1003.18,INR,card,failed,unknown,6,1,4,7238.98,pending,0,failed_unrecovered
pay_008632,cust_56273,1429.24,INR,upi,failed,card_expired,7,1,0,15428.96,pending,0,failed_unrecovered
pay_008633,cust_54586,932.1,INR,upi,failed,network_timeout,4,0,2,6107.7,pending,0,failed_unrecovered
pay_008634,cust_13958,3311.09,INR,upi,failed,network_timeout,4,3,3,22617.0,active,0,failed_unrecovered
pay_008635,cust_74027,791.92,INR,upi,failed,card_expired,7,0,4,7049.52,active,0,failed_unrecovered
pay_008636,cust_98281,1923.6,INR,netbanking,failed,bank_declined,4,1,1,10968.99,none,0,failed_unrecovered
pay_008637,cust_19990,2978.38,INR,netbanking,failed,bank_declined,5,0,1,22961.48,halted,0,failed_unrecovered
pay_008638,cust_45729,2060.77,INR,card,failed,bank_declined,2,1,1,10997.1,pending,0,failed_unrecovered
pay_008639,cust_32845,803.69,INR,card,failed,authentication_failure,5,1,0,5515.87,none,0,failed_unrecovered
pay_008640,cust_54830,3376.49,INR,card,failed,authentication_failure,5,1,0,26395.03,active,1,failed_recovered
pay_008641,cust_63787,1666.93,INR,netbanking,failed,authentication_failure,5,1,0,13915.83,pending,1,failed_recovered
pay_008642,cust_24347,135.65,INR,card,failed,authentication_failure,2,3,0,669.12,none,0,failed_unrecovered
pay_008643,cust_87126,742.87,INR,upi,failed,bank_declined,7,1,0,7333.84,none,1,failed_recovered
pay_008644,cust_39649,6352.23,INR,upi,failed,card_expired,3,2,0,32742.15,active,1,failed_recovered
pay_008645,cust_53316,6846.08,INR,card,failed,authentication_failure,4,0,1,37304.73,halted,0,failed_unrecovered
pay_008646,cust_17720,2890.09,INR,card,failed,bank_declined,4,0,4,25433.9,pending,0,failed_unrecovered
pay_008647,cust_57050,3645.34,INR,card,failed,insufficient_balance,9,1,1,49618.32,none,0,failed_unrecovered
pay_008648,cust_23737,893.44,INR,upi,failed,bank_declined,9,2,0,12258.42,pending,0,failed_unrecovered
pay_008649,cust_92225,1424.27,INR,card,failed,insufficient_balance,3,1,3,8813.07,halted,1,failed_recovered
pay_008650,cust_78604,5471.85,INR,upi,failed,network_timeout,4,1,0,33075.26,active,1,failed_recovered
pay_008651,cust_44732,2640.88,INR,upi,failed,card_expired,6,0,1,21969.52,pending,0,failed_unrecovered
pay_008652,cust_59064,1908.35,INR,upi,failed,card_expired,7,0,1,19853.28,pending,0,failed_unrecovered
pay_008653,cust_43196,1521.44,INR,upi,failed,unknown,7,0,0,16522.59,pending,0,failed_unrecovered
pay_008654,cust_63115,5180.03,INR,card,failed,authentication_failure,8,0,2,59968.06,halted,0,failed_unrecovered
pay_008655,cust_78389,4941.24,INR,upi,failed,authentication_failure,4,2,0,28199.51,none,0,failed_unrecovered
pay_008656,cust_84267,3230.03,INR,card,failed,bank_declined,5,0,1,30881.28,halted,0,failed_unrecovered
pay_008657,cust_13674,1910.63,INR,card,failed,authentication_failure,2,0,0,10426.22,active,0,failed_unrecovered
pay_008658,cust_81593,1305.66,INR,upi,failed,network_timeout,0,2,0,5818.92,none,0,failed_unrecovered
pay_008659,cust_85007,3358.52,INR,upi,failed,bank_declined,5,0,1,28451.53,active,0,failed_unrecovered
pay_008660,cust_61363,667.69,INR,netbanking,failed,unknown,4,1,0,4418.58,pending,0,failed_unrecovered
pay_008661,cust_51896,804.67,INR,card,failed,insufficient_balance,3,1,0,3493.77,none,0,failed_unrecovered
pay_008662,cust_21292,487.63,INR,upi,failed,unknown,6,2,0,4004.46,active,1,failed_recovered
pay_008663,cust_23966,5471.18,INR,upi,failed,card_expired,5,0,0,37005.9,none,0,failed_unrecovered
pay_008664,cust_40122,941.0,INR,card,failed,bank_declined,4,1,1,8326.46,halted,1,failed_recovered
pay_008665,cust_66262,2589.32,INR,card,failed,insufficient_balance,2,1,1,11915.87,pending,0,failed_unrecovered
pay_008666,cust_88657,1607.67,INR,card,failed,bank_declined,0,1,1,7427.02,active,1,failed_recovered
pay_008667,cust_39613,24424.13,INR,card,failed,bank_declined,2,1,0,105592.49,pending,1,failed_recovered
pay_008668,cust_73455,2679.16,INR,upi,failed,unknown,6,1,0,20080.66,none,0,failed_unrecovered
pay_008669,cust_34501,336.84,INR,upi,failed,unknown,3,3,2,2438.55,active,0,failed_unrecovered
pay_008670,cust_88721,5184.53,INR,netbanking,failed,unknown,2,1,2,25283.59,pending,0,failed_unrecovered
pay_008671,cust_37398,1270.42,INR,wallet,failed,card_expired,4,0,0,10675.15,active,1,failed_recovered
pay_008672,cust_24213,1502.23,INR,upi,failed,unknown,5,0,1,12417.61,active,0,failed_unrecovered
pay_008673,cust_49521,982.68,INR,card,failed,bank_declined,5,0,1,6288.22,halted,0,failed_unrecovered
pay_008674,cust_28567,2146.5,INR,upi,failed,authentication_failure,4,1,1,11004.43,active,0,failed_unrecovered
pay_008675,cust_99181,2121.34,INR,upi,failed,insufficient_balance,8,2,0,20443.82,none,1,failed_recovered
pay_008676,cust_98369,1006.88,INR,upi,failed,bank_declined,2,2,1,4312.44,pending,0,failed_unrecovered
pay_008677,cust_61152,1139.35,INR,upi,failed,unknown,5,0,1,8700.38,pending,0,failed_unrecovered
pay_008678,cust_65838,1971.79,INR,card,failed,unknown,5,0,2,18650.25,active,0,failed_unrecovered
pay_008679,cust_42917,218.57,INR,card,failed,network_timeout,2,1,2,1424.47,none,0,failed_unrecovered
pay_008680,cust_38343,491.86,INR,upi,failed,authentication_failure,5,3,0,3849.19,active,0,failed_unrecovered
pay_008681,cust_49556,8091.22,INR,upi,failed,insufficient_balance,6,1,3,77874.34,pending,0,failed_unrecovered
pay_008682,cust_46511,2417.72,INR,netbanking,failed,network_timeout,4,0,0,13346.55,pending,0,failed_unrecovered
pay_008683,cust_51034,1122.29,INR,upi,failed,bank_declined,4,2,1,9883.77,pending,0,failed_unrecovered
pay_008684,cust_61328,391.14,INR,card,failed,insufficient_balance,2,0,0,1701.76,pending,0,failed_unrecovered
pay_008685,cust_19656,1711.04,INR,upi,failed,insufficient_balance,7,0,1,18125.52,pending,0,failed_unrecovered
pay_008686,cust_80145,4368.67,INR,card,failed,insufficient_balance,5,1,2,35867.77,active,0,failed_unrecovered
pay_008687,cust_62300,19357.35,INR,upi,failed,network_timeout,3,0,2,136761.01,pending,0,failed_unrecovered
pay_008688,cust_76448,9881.23,INR,upi,failed,insufficient_balance,6,0,0,108393.36,halted,1,failed_recovered
pay_008689,cust_93854,810.21,INR,upi,failed,bank_declined,6,0,0,7081.55,pending,0,failed_unrecovered
pay_008690,cust_82540,1152.08,INR,upi,failed,card_expired,4,1,0,7128.37,active,1,failed_recovered
pay_008691,cust_70314,478.76,INR,card,failed,bank_declined,0,0,0,672.05,active,0,failed_unrecovered
pay_008692,cust_58706,843.92,INR,card,failed,network_timeout,5,2,2,7737.12,active,0,failed_unrecovered
pay_008693,cust_83041,1486.21,INR,upi,failed,network_timeout,5,2,0,10770.73,active,0,failed_unrecovered
pay_008694,cust_76348,1293.52,INR,upi,failed,bank_declined,5,1,0,10058.2,active,1,failed_recovered
pay_008695,cust_87151,11437.5,INR,card,failed,bank_declined,6,0,1,123830.36,pending,0,failed_unrecovered
pay_008696,cust_85480,550.99,INR,card,failed,card_expired,4,1,1,4842.08,active,0,failed_unrecovered
pay_008697,cust_51241,1728.41,INR,wallet,failed,authentication_failure,2,1,2,9984.08,pending,1,failed_recovered
pay_008698,cust_87933,281.02,INR,card,failed,card_expired,3,2,1,1240.46,none,1,failed_recovered
pay_008699,cust_90881,2424.41,INR,card,failed,card_expired,7,1,3,23745.13,none,1,failed_recovered
pay_008700,cust_75192,538.08,INR,card,failed,network_timeout,6,2,4,5721.96,none,0,failed_unrecovered
pay_008701,cust_45139,4855.69,INR,wallet,failed,card_expired,5,1,0,38923.03,active,0,failed_unrecovered
pay_008702,cust_48932,1385.23,INR,netbanking,failed,authentication_failure,5,1,0,13763.95,active,0,failed_unrecovered
pay_008703,cust_69599,509.67,INR,upi,failed,card_expired,5,0,0,3443.02,none,0,failed_unrecovered
pay_008704,cust_72548,271.27,INR,upi,failed,network_timeout,4,1,0,2004.85,active,0,failed_unrecovered
pay_008705,cust_90901,746.03,INR,upi,failed,insufficient_balance,8,1,0,7278.96,active,1,failed_recovered
pay_008706,cust_96863,2232.74,INR,card,failed,card_expired,5,2,3,20505.31,pending,0,failed_unrecovered
pay_008707,cust_34846,2630.43,INR,card,failed,card_expired,5,0,2,25437.45,active,0,failed_unrecovered
pay_008708,cust_45268,1149.35,INR,card,failed,authentication_failure,5,1,4,7179.71,none,0,failed_unrecovered
pay_008709,cust_21779,4141.28,INR,upi,failed,unknown,1,0,1,15354.58,halted,0,failed_unrecovered
pay_008710,cust_81899,647.66,INR,card,failed,bank_declined,3,1,0,2689.21,halted,1,failed_recovered
pay_008711,cust_79546,129.18,INR,netbanking,failed,authentication_failure,4,0,0,681.45,none,1,failed_recovered
pay_008712,cust_36854,2321.2,INR,upi,failed,network_timeout,7,3,2,21986.95,active,0,failed_unrecovered
pay_008713,cust_13712,5748.12,INR,card,failed,unknown,6,0,1,53644.39,halted,1,failed_recovered
pay_008714,cust_82569,5796.11,INR,card,failed,authentication_failure,4,1,1,48726.77,active,0,failed_unrecovered
pay_008715,cust_41662,558.76,INR,netbanking,failed,insufficient_balance,4,0,1,4910.94,pending,1,failed_recovered
pay_008716,cust_81734,1102.48,INR,netbanking,failed,network_timeout,5,1,4,7799.95,active,0,failed_unrecovered
pay_008717,cust_85831,3452.94,INR,card,failed,bank_declined,5,0,1,23810.64,halted,0,failed_unrecovered
pay_008718,cust_64499,1023.67,INR,card,failed,insufficient_balance,6,2,2,7813.45,none,0,failed_unrecovered
pay_008719,cust_45940,1979.08,INR,netbanking,failed,card_expired,5,1,0,12030.02,active,1,failed_recovered
pay_008720,cust_87523,944.59,INR,card,failed,unknown,5,0,1,7689.34,active,1,failed_recovered
pay_008721,cust_90263,675.26,INR,upi,failed,unknown,7,4,3,6837.14,active,1,failed_recovered
pay_008722,cust_96626,803.36,INR,card,failed,authentication_failure,4,1,2,4291.19,pending,0,failed_unrecovered
pay_008723,cust_69343,4254.34,INR,upi,failed,unknown,4,1,1,21564.26,active,0,failed_unrecovered
pay_008724,cust_90360,1822.47,INR,upi,failed,authentication_failure,7,3,2,17361.47,none,0,failed_unrecovered
pay_008725,cust_85657,5654.66,INR,netbanking,failed,insufficient_balance,4,1,0,30057.63,pending,1,failed_recovered
pay_008726,cust_95630,2875.32,INR,card,failed,card_expired,6,1,2,20774.46,pending,0,failed_unrecovered
pay_008727,cust_86652,7641.59,INR,upi,failed,insufficient_balance,6,0,2,68591.8,halted,1,failed_recovered
pay_008728,cust_16194,3758.61,INR,upi,failed,insufficient_balance,4,4,2,31007.2,active,1,failed_recovered
pay_008729,cust_85699,3565.1,INR,upi,failed,insufficient_balance,11,3,1,52318.59,active,0,failed_unrecovered
